Epoch 2/10, train loss1.329, train acc 0.514, 0.425 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.327, train acc 0.515, 0.424 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.327, train acc 0.515, 0.424 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.327, train acc 0.515, 0.424 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.326, train acc 0.515, 0.423 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.328, train acc 0.514, 0.423 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.330, train acc 0.514, 0.422 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.330, train acc 0.514, 0.422 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.327, train acc 0.514, 0.421 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.325, train acc 0.515, 0.421 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.323, train acc 0.515, 0.421 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.321, train acc 0.516, 0.420 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.322, train acc 0.516, 0.420 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.321, train acc 0.516, 0.419 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.321, train acc 0.516, 0.419 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.321, train acc 0.516, 0.419 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.319, train acc 0.518, 0.418 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.319, train acc 0.518, 0.418 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.317, train acc 0.518, 0.417 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.315, train acc 0.520, 0.417 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.313, train acc 0.520, 0.417 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.312, train acc 0.521, 0.416 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.311, train acc 0.522, 0.416 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.309, train acc 0.523, 0.415 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.308, train acc 0.523, 0.415 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.309, train acc 0.523, 0.415 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.306, train acc 0.524, 0.414 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.307, train acc 0.524, 0.414 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.305, train acc 0.525, 0.414 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.304, train acc 0.526, 0.414 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.304, train acc 0.525, 0.413 examples/sec on [device(type='cuda', index=0)]
Epoch 2/10, train loss1.303, train acc 0.526, 0.413 examples/sec on [device(type='cuda', index=0)]
